I#78,10/24/17,"$27,359,038.00 ",Cancelled,11/13/17,B#3009,10/4/17,"$398,024.00 ","$26,961,014.00 ",C#78,Had McCaughen,AZ
I#866,8/22/17,"$1,272,555.00 ",Closed,9/11/17,B#2294,8/2/17,"$510,712.00 ","$761,843.00 ",C#866,Kerby Ever,CO
I#1300,8/16/17,"$579,715.00 ",Cancelled,9/5/17,B#2453,7/27/17,"$450,626.00 ","$129,089.00 ",C#1300,Gabbie Veivers,TN
I#1674,1/24/17,"$25,413,358.00 ",Cancelled,2/13/17,B#3850,1/4/17,"$327,744.00 ","$25,085,614.00 ",C#1674,Burgess Rosoman,WA
I#595,3/19/17,"$17,128,197.00 ",Closed,4/8/17,B#3385,2/27/17,"$160,875.00 ","$16,967,322.00 ",C#595,Darya MacCostye,CA
I#1665,9/9/17,"$17,807,241.00 ",Cancelled,9/29/17,B#3263,8/20/17,"$589,502.00 ","$17,217,739.00 ",C#1665,Lincoln Murgatroyd,WA
I#1016,10/26/17,"$12,315,190.00 ",Open,11/15/17,B#3669,10/6/17,"$649,877.00 ","$11,665,313.00 ",C#1016,Calli Guilloux,NY
I#506,11/7/17,"$5,729,271.00 ",Cancelled,11/27/17,B#3392,10/18/17,"$383,572.00 ","$5,345,699.00 ",C#506,Germayne Barthrup,TX
I#733,9/3/17,"$10,054,902.00 ",Open,9/23/17,B#3588,8/14/17,"$532,856.00 ","$9,522,046.00 ",C#733,Amabelle Boxer,TN
I#400,7/23/17,"$27,448,171.00 ",Closed,8/12/17,B#3306,7/3/17,"$345,244.00 ","$27,102,927.00 ",C#400,Benton Triebner,NY
I#694,12/11/17,"$1,651,498.00 ",Cancelled,12/31/17,B#3712,11/21/17,"$640,712.00 ","$1,010,786.00 ",C#694,Preston Townes,TX
I#1987,1/23/17,"$2,869,465.00 ",Open,2/12/17,B#2175,1/3/17,"$415,441.00 ","$2,454,024.00 ",C#1987,Anetta Byrne,CA
I#265,2/24/17,"$1,471,687.00 ",Open,3/16/17,B#2514,2/4/17,"$618,923.00 ","$852,764.00 ",C#265,Brand Combes,TN
I#207,8/14/17,"$4,100,359.00 ",Closed,9/3/17,B#2615,7/25/17,"$174,489.00 ","$3,925,870.00 ",C#207,Flori D'Aeth,CA
I#1,1/15/17,"$17,915,350.00 ",Closed,2/4/17,B#2581,12/26/16,"$395,174.00 ","$17,520,176.00 ",C#1,Pattie Le Galle,TN
I#1437,11/14/17,"$15,260,813.00 ",Open,12/4/17,B#2373,10/25/17,"$369,703.00 ","$14,891,110.00 ",C#1437,Cyrillus Greenhalgh,TX
I#1564,7/20/17,"$20,443,782.00 ",Cancelled,8/9/17,B#2615,6/30/17,"$282,700.00 ","$20,161,082.00 ",C#1564,Odella Kringe,TX
I#367,8/28/17,"$19,512,489.00 ",Open,9/17/17,B#2404,8/8/17,"$378,044.00 ","$19,134,445.00 ",C#367,Dillon Smeuin,CA
I#714,3/28/17,"$18,896,199.00 ",Cancelled,4/17/17,B#3645,3/8/17,"$538,930.00 ","$18,357,269.00 ",C#714,Ferdinanda Cornil,MD
I#1500,4/6/17,"$20,458,399.00 ",Open,4/26/17,B#2711,3/17/17,"$212,643.00 ","$20,245,756.00 ",C#1500,Sunny Gibben,CA
I#1,4/4/17,"$24,795,625.00 ",Closed,4/24/17,B#3215,3/15/17,"$310,907.00 ","$24,484,718.00 ",C#1,Sula Prattin,WA
I#911,4/25/17,"$29,898,689.00 ",Open,5/15/17,B#3808,4/5/17,"$645,267.00 ","$29,253,422.00 ",C#911,Padraig Baudy,TX
I#45,7/18/17,"$7,182,921.00 ",Closed,8/7/17,B#2869,6/28/17,"$349,737.00 ","$6,833,184.00 ",C#45,Alford Halliberton,IL
I#631,6/9/17,"$22,735,052.00 ",Cancelled,6/29/17,B#3262,5/20/17,"$176,610.00 ","$22,558,442.00 ",C#631,Kendall Woolen,CA
I#715,10/4/17,"$5,756,405.00 ",Closed,10/24/17,B#2659,9/14/17,"$551,449.00 ","$5,204,956.00 ",C#715,Darill Robinette,TX
I#1259,5/23/17,"$26,808,162.00 ",Cancelled,6/12/17,B#3860,5/3/17,"$481,237.00 ","$26,326,925.00 ",C#1259,Lezlie Feakins,MI
I#1156,2/13/17,"$23,964,876.00 ",Open,3/5/17,B#2169,1/24/17,"$596,962.00 ","$23,367,914.00 ",C#1156,Cordie Petrak,TX
I#1727,6/14/17,"$9,381,427.00 ",Cancelled,7/4/17,B#3031,5/25/17,"$277,836.00 ","$9,103,591.00 ",C#1727,Ari Wilstead,TX
I#1210,6/23/17,"$17,594,178.00 ",Closed,7/13/17,B#3726,6/3/17,"$571,502.00 ","$17,022,676.00 ",C#1210,Loella Duxfield,IN
I#193,6/5/17,"$6,153,841.00 ",Closed,6/25/17,B#3487,5/16/17,"$105,196.00 ","$6,048,645.00 ",C#193,Magdalen Gurdon,CO
I#836,1/22/17,"$23,461,335.00 ",Open,2/11/17,B#3952,1/2/17,"$512,683.00 ","$22,948,652.00 ",C#836,Guntar Hockell,TX
I#856,2/15/17,"$10,191,763.00 ",Closed,3/7/17,B#3370,1/26/17,"$597,825.00 ","$9,593,938.00 ",C#856,Rozalin Faers,CA
I#1431,8/28/17,"$8,770,888.00 ",Closed,9/17/17,B#3901,8/8/17,"$330,715.00 ","$8,440,173.00 ",C#1431,Nicky Ventum,TX
I#456,2/17/17,"$21,312,695.00 ",Cancelled,3/9/17,B#2491,1/28/17,"$141,498.00 ","$21,171,197.00 ",C#456,Ketti Nassey,IN
I#86,2/16/17,"$19,325,646.00 ",Cancelled,3/8/17,B#3275,1/27/17,"$203,050.00 ","$19,122,596.00 ",C#86,Vivyanne Cotton,NY
I#1652,8/9/17,"$5,965,099.00 ",Open,8/29/17,B#2970,7/20/17,"$117,161.00 ","$5,847,938.00 ",C#1652,Adina Filppetti,NC
I#1935,8/1/17,"$1,959,538.00 ",Open,8/21/17,B#2829,7/12/17,"$525,796.00 ","$1,433,742.00 ",C#1935,Nari Brunicke,CA
I#940,1/27/17,"$2,391,246.00 ",Cancelled,2/16/17,B#3015,1/7/17,"$149,205.00 ","$2,242,041.00 ",C#940,Kit Barzen,CA
I#521,8/12/17,"$19,220,308.00 ",Cancelled,9/1/17,B#3390,7/23/17,"$392,126.00 ","$18,828,182.00 ",C#521,Marve Bignold,TX
I#1909,1/23/17,"$11,200,166.00 ",Closed,2/12/17,B#3228,1/3/17,"$104,330.00 ","$11,095,836.00 ",C#1909,Elita Seabridge,CA
I#1340,8/2/17,"$24,141,172.00 ",Open,8/22/17,B#3870,7/13/17,"$645,880.00 ","$23,495,292.00 ",C#1340,Russell Craigmyle,TN
I#615,6/12/17,"$19,513,347.00 ",Open,7/2/17,B#2828,5/23/17,"$215,930.00 ","$19,297,417.00 ",C#615,Xena Dyshart,CA
I#1570,7/20/17,"$12,210,036.00 ",Cancelled,8/9/17,B#2345,6/30/17,"$313,108.00 ","$11,896,928.00 ",C#1570,Alfred Freire,MD
I#782,4/13/17,"$3,628,073.00 ",Closed,5/3/17,B#3082,3/24/17,"$310,525.00 ","$3,317,548.00 ",C#782,Ingrid Weildish,IL
I#902,7/22/17,"$6,303,998.00 ",Open,8/11/17,B#2109,7/2/17,"$231,643.00 ","$6,072,355.00 ",C#902,Erminia Greensite,PA
I#906,6/15/17,"$18,080,920.00 ",Cancelled,7/5/17,B#2846,5/26/17,"$134,043.00 ","$17,946,877.00 ",C#906,Demetri Attwood,AZ
I#948,7/6/17,"$4,287,290.00 ",Cancelled,7/26/17,B#2985,6/16/17,"$268,699.00 ","$4,018,591.00 ",C#948,Masha Duffet,PA
I#77,5/3/17,"$28,153,835.00 ",Cancelled,5/23/17,B#3939,4/13/17,"$183,928.00 ","$27,969,907.00 ",C#77,Gabby Dmitriev,IN
I#1074,1/12/17,"$16,139,879.00 ",Cancelled,2/1/17,B#2059,12/23/16,"$458,474.00 ","$15,681,405.00 ",C#1074,Rafael Castille,TX
I#1049,12/25/17,"$7,459,399.00 ",Open,1/14/18,B#3755,12/5/17,"$439,419.00 ","$7,019,980.00 ",C#1049,Diego Pietrzyk,IN
I#768,10/22/17,"$5,682,456.00 ",Cancelled,11/11/17,B#3565,10/2/17,"$407,491.00 ","$5,274,965.00 ",C#768,Luigi Harback,MI
I#491,9/8/17,"$5,989,851.00 ",Open,9/28/17,B#2827,8/19/17,"$444,375.00 ","$5,545,476.00 ",C#491,Irvine Yves,WA
I#1092,2/12/17,"$29,091,746.00 ",Open,3/4/17,B#3422,1/23/17,"$247,050.00 ","$28,844,696.00 ",C#1092,Bernardine Billett,CA
I#1424,6/19/17,"$22,954,351.00 ",Closed,7/9/17,B#2979,5/30/17,"$410,216.00 ","$22,544,135.00 ",C#1424,Tina Smallcombe,IL
I#607,7/22/17,"$13,538,977.00 ",Cancelled,8/11/17,B#3116,7/2/17,"$230,943.00 ","$13,308,034.00 ",C#607,Ricoriki Leyshon,CA
I#1828,12/12/17,"$2,066,373.00 ",Closed,1/1/18,B#3723,11/22/17,"$273,575.00 ","$1,792,798.00 ",C#1828,Kristofer Fawke,OR
I#1782,6/7/17,"$26,326,978.00 ",Cancelled,6/27/17,B#2554,5/18/17,"$101,127.00 ","$26,225,851.00 ",C#1782,Adan Laden,CA
I#135,1/14/17,"$16,081,787.00 ",Cancelled,2/3/17,B#3689,12/25/16,"$368,800.00 ","$15,712,987.00 ",C#135,Claudette McSaul,MD
I#224,1/29/17,"$9,652,598.00 ",Open,2/18/17,B#2663,1/9/17,"$353,173.00 ","$9,299,425.00 ",C#224,Dominick Syson,TX
I#671,3/21/17,"$18,618,117.00 ",Open,4/10/17,B#3083,3/1/17,"$258,852.00 ","$18,359,265.00 ",C#671,Leonidas Howard,MA
I#1591,3/18/17,"$9,031,111.00 ",Cancelled,4/7/17,B#3442,2/26/17,"$436,405.00 ","$8,594,706.00 ",C#1591,Audra Leahey,TX
I#613,1/20/17,"$20,783,809.00 ",Cancelled,2/9/17,B#3607,12/31/16,"$289,611.00 ","$20,494,198.00 ",C#613,Meara Khristyukhin,MD
I#357,5/13/17,"$13,536,001.00 ",Cancelled,6/2/17,B#3185,4/23/17,"$212,861.00 ","$13,323,140.00 ",C#357,Jen Aldren,TX
I#232,6/17/17,"$17,202,133.00 ",Cancelled,7/7/17,B#3965,5/28/17,"$268,785.00 ","$16,933,348.00 ",C#232,Emmye Fletcher,TX
I#661,7/23/17,"$12,725,100.00 ",Cancelled,8/12/17,B#2134,7/3/17,"$262,119.00 ","$12,462,981.00 ",C#661,Roderich Millmore,NC
I#1834,11/23/17,"$28,988,257.00 ",Cancelled,12/13/17,B#2165,11/3/17,"$467,292.00 ","$28,520,965.00 ",C#1834,Melissa Rutley,AZ
I#363,10/20/17,"$6,964,196.00 ",Open,11/9/17,B#3349,9/30/17,"$342,284.00 ","$6,621,912.00 ",C#363,Ralph Petlyura,TX
I#703,1/14/17,"$17,020,977.00 ",Open,2/3/17,B#2096,12/25/16,"$489,571.00 ","$16,531,406.00 ",C#703,Felike Baynam,TX
I#811,7/2/17,"$27,651,410.00 ",Open,7/22/17,B#2474,6/12/17,"$133,018.00 ","$27,518,392.00 ",C#811,Abdel Fihelly,AZ
I#720,8/10/17,"$16,324,873.00 ",Cancelled,8/30/17,B#2237,7/21/17,"$128,407.00 ","$16,196,466.00 ",C#720,Chris Randals,CA
I#1285,10/17/17,"$4,630,864.00 ",Cancelled,11/6/17,B#3006,9/27/17,"$133,538.00 ","$4,497,326.00 ",C#1285,Filberto McGaugan,CA
I#237,3/6/17,"$3,058,251.00 ",Cancelled,3/26/17,B#2582,2/14/17,"$486,288.00 ","$2,571,963.00 ",C#237,Caroljean Mattys,CO
I#424,10/17/17,"$28,532,862.00 ",Cancelled,11/6/17,B#3488,9/27/17,"$612,216.00 ","$27,920,646.00 ",C#424,Bendix Winnard,IL
I#1605,7/1/17,"$14,987,850.00 ",Closed,7/21/17,B#2129,6/11/17,"$182,426.00 ","$14,805,424.00 ",C#1605,Oswald Parcall,CA
I#103,11/14/17,"$3,441,590.00 ",Cancelled,12/4/17,B#3018,10/25/17,"$455,244.00 ","$2,986,346.00 ",C#103,Sapphire Mitchely,TX
I#261,11/15/17,"$26,848,654.00 ",Closed,12/5/17,B#2892,10/26/17,"$542,873.00 ","$26,305,781.00 ",C#261,Gunar Hurtic,PA
I#770,2/19/17,"$514,559.00 ",Open,3/11/17,B#3351,1/30/17,"$535,405.00 ","($20,846.00)",C#770,Fania Stuke,CA
I#1934,6/4/17,"$16,810,013.00 ",Open,6/24/17,B#3327,5/15/17,"$477,698.00 ","$16,332,315.00 ",C#1934,Andie Askell,CA
I#120,3/4/17,"$1,797,976.00 ",Open,3/24/17,B#2837,2/12/17,"$498,771.00 ","$1,299,205.00 ",C#120,Kendell Vassall,NY
I#51,7/22/17,"$16,490,618.00 ",Closed,8/11/17,B#3241,7/2/17,"$466,724.00 ","$16,023,894.00 ",C#51,Millicent Gittus,TX
I#1986,8/21/17,"$28,920,296.00 ",Closed,9/10/17,B#3172,8/1/17,"$590,053.00 ","$28,330,243.00 ",C#1986,Davy Ivens,CA
I#1779,10/23/17,"$2,339,254.00 ",Closed,11/12/17,B#3713,10/3/17,"$139,556.00 ","$2,199,698.00 ",C#1779,Ives Fayerman,PA
I#687,2/11/17,"$28,882,590.00 ",Cancelled,3/3/17,B#2549,1/22/17,"$506,143.00 ","$28,376,447.00 ",C#687,Emilia Torre,TX
I#901,10/12/17,"$7,787,042.00 ",Closed,11/1/17,B#2535,9/22/17,"$431,221.00 ","$7,355,821.00 ",C#901,Craggy Morrish,NC
I#1464,2/7/17,"$25,877,659.00 ",Open,2/27/17,B#3624,1/18/17,"$269,523.00 ","$25,608,136.00 ",C#1464,Kalila Thoumas,AZ
I#1743,3/22/17,"$9,356,795.00 ",Cancelled,4/11/17,B#3117,3/2/17,"$150,122.00 ","$9,206,673.00 ",C#1743,Otes Stroyan,PA
I#635,5/3/17,"$26,437,940.00 ",Open,5/23/17,B#2168,4/13/17,"$646,667.00 ","$25,791,273.00 ",C#635,Tristam Mole,TX
I#1080,10/13/17,"$20,842,130.00 ",Cancelled,11/2/17,B#2398,9/23/17,"$204,001.00 ","$20,638,129.00 ",C#1080,Marlyn Haymes,IL
I#1030,6/7/17,"$10,695,610.00 ",Cancelled,6/27/17,B#3081,5/18/17,"$462,873.00 ","$10,232,737.00 ",C#1030,Marys Blagden,OR
I#497,1/20/17,"$5,297,770.00 ",Cancelled,2/9/17,B#2722,12/31/16,"$129,802.00 ","$5,167,968.00 ",C#497,Bertha Sebborn,NY
I#1480,10/17/17,"$24,921,972.00 ",Cancelled,11/6/17,B#3556,9/27/17,"$454,557.00 ","$24,467,415.00 ",C#1480,Fayre Downage,CA
I#1776,2/9/17,"$20,351,907.00 ",Open,3/1/17,B#2419,1/20/17,"$549,956.00 ","$19,801,951.00 ",C#1776,Lacy Foottit,WA
I#1501,10/6/17,"$7,345,899.00 ",Cancelled,10/26/17,B#3862,9/16/17,"$522,367.00 ","$6,823,532.00 ",C#1501,Celisse Telford,MI
I#839,10/24/17,"$29,237,248.00 ",Closed,11/13/17,B#2627,10/4/17,"$142,283.00 ","$29,094,965.00 ",C#839,Wait Bleackly,MI
I#156,9/9/17,"$6,624,295.00 ",Cancelled,9/29/17,B#2219,8/20/17,"$444,377.00 ","$6,179,918.00 ",C#156,Melinda O'Fairy,MD
I#359,2/6/17,"$28,963,253.00 ",Closed,2/26/17,B#2599,1/17/17,"$526,490.00 ","$28,436,763.00 ",C#359,Arman Affuso,MD
I#446,12/4/17,"$7,270,422.00 ",Closed,12/24/17,B#3301,11/14/17,"$646,200.00 ","$6,624,222.00 ",C#446,Isidora Drinkale,CA
I#1634,4/4/17,"$9,254,346.00 ",Closed,4/24/17,B#2032,3/15/17,"$354,170.00 ","$8,900,176.00 ",C#1634,Mignonne Tuckerman,TX
I#1172,10/27/17,"$6,568,611.00 ",Open,11/16/17,B#2238,10/7/17,"$151,418.00 ","$6,417,193.00 ",C#1172,Vivyanne Fairholme,TX
I#1182,5/29/17,"$24,702,481.00 ",Cancelled,6/18/17,B#2272,5/9/17,"$295,039.00 ","$24,407,442.00 ",C#1182,Courtney Crix,CA
I#1466,2/6/17,"$24,522,780.00 ",Closed,2/26/17,B#2357,1/17/17,"$231,403.00 ","$24,291,377.00 ",C#1466,Harcourt Bullick,CA
I#1979,4/14/17,"$25,419,671.00 ",Cancelled,5/4/17,B#2749,3/25/17,"$243,117.00 ","$25,176,554.00 ",C#1979,Alice Beilby,WA
I#1170,5/2/17,"$9,108,127.00 ",Open,5/22/17,B#2854,4/12/17,"$402,895.00 ","$8,705,232.00 ",C#1170,Wallache Elmar,CA
I#1428,1/24/17,"$13,709,022.00 ",Closed,2/13/17,B#3224,1/4/17,"$479,563.00 ","$13,229,459.00 ",C#1428,Otto Penkethman,IN
I#956,10/11/17,"$1,458,830.00 ",Closed,10/31/17,B#2426,9/21/17,"$592,875.00 ","$865,955.00 ",C#956,Florella Allsep,TX
I#613,6/23/17,"$6,368,763.00 ",Closed,7/13/17,B#2755,6/3/17,"$594,375.00 ","$5,774,388.00 ",C#613,Oralle Boler,TX
I#809,2/11/17,"$20,466,661.00 ",Cancelled,3/3/17,B#2928,1/22/17,"$387,989.00 ","$20,078,672.00 ",C#809,Justine Tadgell,CA
I#478,2/25/17,"$11,770,835.00 ",Cancelled,3/17/17,B#3197,2/5/17,"$242,385.00 ","$11,528,450.00 ",C#478,Ruben Wormell,WA
I#131,8/16/17,"$22,685,632.00 ",Closed,9/5/17,B#2948,7/27/17,"$593,767.00 ","$22,091,865.00 ",C#131,Tomasine Breed,MD
I#1435,1/3/17,"$17,145,912.00 ",Open,1/23/17,B#2890,12/14/16,"$113,356.00 ","$17,032,556.00 ",C#1435,Gene Bramich,WA
I#1347,11/16/17,"$3,373,014.00 ",Closed,12/6/17,B#2061,10/27/17,"$379,730.00 ","$2,993,284.00 ",C#1347,Anthony Pointin,MA
I#1268,3/26/17,"$26,983,063.00 ",Open,4/15/17,B#2288,3/6/17,"$547,861.00 ","$26,435,202.00 ",C#1268,Emmi Molloy,CA
I#1719,6/16/17,"$19,644,575.00 ",Cancelled,7/6/17,B#2776,5/27/17,"$506,474.00 ","$19,138,101.00 ",C#1719,Goldie Climo,TX
I#445,1/15/17,"$12,791,191.00 ",Closed,2/4/17,B#3568,12/26/16,"$327,787.00 ","$12,463,404.00 ",C#445,Matilde Ledgister,IL
I#983,7/15/17,"$16,679,416.00 ",Open,8/4/17,B#2818,6/25/17,"$374,761.00 ","$16,304,655.00 ",C#983,Antons Nurdin,IL
I#1942,8/13/17,"$19,421,197.00 ",Open,9/2/17,B#3266,7/24/17,"$134,371.00 ","$19,286,826.00 ",C#1942,Luisa Altofts,AZ
I#1191,12/21/17,"$4,117,694.00 ",Cancelled,1/10/18,B#3496,12/1/17,"$173,361.00 ","$3,944,333.00 ",C#1191,Raimondo Tibalt,MI
I#299,7/14/17,"$24,528,177.00 ",Cancelled,8/3/17,B#2631,6/24/17,"$318,874.00 ","$24,209,303.00 ",C#299,Jeralee Stobbart,CA
I#767,2/23/17,"$25,670,833.00 ",Open,3/15/17,B#3854,2/3/17,"$605,149.00 ","$25,065,684.00 ",C#767,Jimmie Mallan,PA
I#1029,1/31/17,"$2,875,900.00 ",Closed,2/20/17,B#2079,1/11/17,"$278,344.00 ","$2,597,556.00 ",C#1029,Malinde Spellman,TX
I#288,3/2/17,"$11,389,592.00 ",Closed,3/22/17,B#2134,2/10/17,"$427,798.00 ","$10,961,794.00 ",C#288,Guillemette Lamzed,TX
I#1002,12/10/17,"$24,964,159.00 ",Closed,12/30/17,B#2046,11/20/17,"$401,873.00 ","$24,562,286.00 ",C#1002,Morgan Petera,NC
I#1311,1/18/17,"$9,520,922.00 ",Open,2/7/17,B#3211,12/29/16,"$621,616.00 ","$8,899,306.00 ",C#1311,Jacques Olivello,MI
I#153,3/24/17,"$25,536,312.00 ",Open,4/13/17,B#2070,3/4/17,"$521,540.00 ","$25,014,772.00 ",C#153,Elysee Easson,NY
I#605,7/9/17,"$4,654,239.00 ",Cancelled,7/29/17,B#2974,6/19/17,"$297,086.00 ","$4,357,153.00 ",C#605,Brandais Ashley,CA
I#771,6/29/17,"$4,498,890.00 ",Closed,7/19/17,B#3519,6/9/17,"$402,523.00 ","$4,096,367.00 ",C#771,Bob Stanier,IN
I#442,11/24/17,"$22,167,642.00 ",Open,12/14/17,B#3358,11/4/17,"$361,537.00 ","$21,806,105.00 ",C#442,Teodorico Bartolomeoni,IL
I#1040,8/30/17,"$13,406,352.00 ",Cancelled,9/19/17,B#2889,8/10/17,"$299,045.00 ","$13,107,307.00 ",C#1040,Tilda McKeag,TX
I#1373,6/27/17,"$5,947,113.00 ",Open,7/17/17,B#3739,6/7/17,"$137,470.00 ","$5,809,643.00 ",C#1373,Jena Latham,TX
I#1249,9/1/17,"$7,359,929.00 ",Closed,9/21/17,B#2763,8/12/17,"$248,614.00 ","$7,111,315.00 ",C#1249,Fianna Richardon,MD
I#1143,9/21/17,"$3,789,910.00 ",Open,10/11/17,B#2756,9/1/17,"$533,173.00 ","$3,256,737.00 ",C#1143,Roxanne Oakes,TX
I#1642,3/29/17,"$15,885,919.00 ",Closed,4/18/17,B#2812,3/9/17,"$259,945.00 ","$15,625,974.00 ",C#1642,Emili Erik,IN
I#463,8/31/17,"$24,613,566.00 ",Closed,9/20/17,B#2663,8/11/17,"$199,728.00 ","$24,413,838.00 ",C#463,Courtney Dewett,TN
I#1864,10/3/17,"$4,396,537.00 ",Closed,10/23/17,B#2036,9/13/17,"$615,272.00 ","$3,781,265.00 ",C#1864,Gigi Giblin,WA
I#1791,8/23/17,"$29,376,787.00 ",Cancelled,9/12/17,B#2607,8/3/17,"$502,635.00 ","$28,874,152.00 ",C#1791,Janet Zaczek,MA
I#1176,2/2/17,"$24,131,309.00 ",Open,2/22/17,B#2579,1/13/17,"$338,464.00 ","$23,792,845.00 ",C#1176,Ophelia Smallpeace,TX
I#1859,8/20/17,"$7,582,640.00 ",Closed,9/9/17,B#3541,7/31/17,"$178,394.00 ","$7,404,246.00 ",C#1859,Faydra Goddard,CA
I#1234,12/4/17,"$20,446,899.00 ",Closed,12/24/17,B#2162,11/14/17,"$177,818.00 ","$20,269,081.00 ",C#1234,Yul Feacham,AZ
I#1431,1/9/17,"$983,239.00 ",Open,1/29/17,B#2920,12/20/16,"$598,263.00 ","$384,976.00 ",C#1431,Hall Latehouse,IL
I#679,4/26/17,"$9,848,421.00 ",Closed,5/16/17,B#3564,4/6/17,"$216,112.00 ","$9,632,309.00 ",C#679,Heda Sunner,TN
I#450,3/7/17,"$20,942,807.00 ",Open,3/27/17,B#2578,2/15/17,"$639,054.00 ","$20,303,753.00 ",C#450,Liane Frazier,OR
I#748,8/4/17,"$17,851,116.00 ",Open,8/24/17,B#2902,7/15/17,"$286,450.00 ","$17,564,666.00 ",C#748,Melodie Sebire,CA
I#848,3/9/17,"$11,547,402.00 ",Closed,3/29/17,B#3291,2/17/17,"$108,843.00 ","$11,438,559.00 ",C#848,Abeu Walczak,PA
I#53,9/25/17,"$26,628,527.00 ",Open,10/15/17,B#3561,9/5/17,"$627,871.00 ","$26,000,656.00 ",C#53,Clare Epps,NC
I#1523,4/19/17,"$9,455,195.00 ",Closed,5/9/17,B#3989,3/30/17,"$121,621.00 ","$9,333,574.00 ",C#1523,Rica Hordle,TX
I#153,6/9/17,"$5,414,443.00 ",Cancelled,6/29/17,B#3901,5/20/17,"$380,499.00 ","$5,033,944.00 ",C#153,Kris Jancar,CA
I#1167,12/22/17,"$13,697,736.00 ",Cancelled,1/11/18,B#2727,12/2/17,"$391,792.00 ","$13,305,944.00 ",C#1167,Wood Corringham,NC
I#1478,11/1/17,"$12,485,787.00 ",Closed,11/21/17,B#2076,10/12/17,"$584,902.00 ","$11,900,885.00 ",C#1478,Reider Ortiga,CA
I#929,2/3/17,"$18,784,299.00 ",Closed,2/23/17,B#3431,1/14/17,"$275,316.00 ","$18,508,983.00 ",C#929,Marilee Whiten,NC
I#221,8/12/17,"$14,150,639.00 ",Cancelled,9/1/17,B#3256,7/23/17,"$590,950.00 ","$13,559,689.00 ",C#221,Alberto Featonby,CA
I#1320,7/26/17,"$29,299,493.00 ",Open,8/15/17,B#3597,7/6/17,"$339,380.00 ","$28,960,113.00 ",C#1320,Eva Toombes,TX
I#1409,8/21/17,"$11,919,032.00 ",Cancelled,9/10/17,B#3729,8/1/17,"$238,138.00 ","$11,680,894.00 ",C#1409,Benedikt Cuzen,IN
I#1472,9/11/17,"$16,717,844.00 ",Cancelled,10/1/17,B#3738,8/22/17,"$418,152.00 ","$16,299,692.00 ",C#1472,Berkly Lindenbaum,TX
I#609,4/22/17,"$27,821,933.00 ",Closed,5/12/17,B#3363,4/2/17,"$641,098.00 ","$27,180,835.00 ",C#609,Maiga Stiven,NY
I#1630,10/1/17,"$23,416,196.00 ",Cancelled,10/21/17,B#2046,9/11/17,"$517,485.00 ","$22,898,711.00 ",C#1630,Horatio Tarrier,PA
I#1323,7/1/17,"$8,182,036.00 ",Cancelled,7/21/17,B#3920,6/11/17,"$524,066.00 ","$7,657,970.00 ",C#1323,Margy Falconar,IL
I#1424,2/10/17,"$15,105,654.00 ",Cancelled,3/2/17,B#2632,1/21/17,"$515,111.00 ","$14,590,543.00 ",C#1424,Josiah Bilborough,MI
I#1182,1/13/17,"$12,843,708.00 ",Closed,2/2/17,B#2165,12/24/16,"$521,382.00 ","$12,322,326.00 ",C#1182,Thebault Gilleon,AZ
I#938,10/30/17,"$7,620,665.00 ",Closed,11/19/17,B#2321,10/10/17,"$372,375.00 ","$7,248,290.00 ",C#938,Perren Nevison,CA
I#14,6/27/17,"$18,194,567.00 ",Open,7/17/17,B#3924,6/7/17,"$200,816.00 ","$17,993,751.00 ",C#14,Nevin Collingham,AZ
I#667,4/26/17,"$14,435,681.00 ",Open,5/16/17,B#2815,4/6/17,"$321,822.00 ","$14,113,859.00 ",C#667,Syd Gillease,IN
I#1118,1/3/17,"$25,114,585.00 ",Cancelled,1/23/17,B#2709,12/14/16,"$649,778.00 ","$24,464,807.00 ",C#1118,Rowen De Castri,CA
I#1809,8/2/17,"$23,957,752.00 ",Cancelled,8/22/17,B#2153,7/13/17,"$537,831.00 ","$23,419,921.00 ",C#1809,Dominica Northage,TX
I#1346,5/20/17,"$19,763,981.00 ",Closed,6/9/17,B#2336,4/30/17,"$532,815.00 ","$19,231,166.00 ",C#1346,Micheil Ord,TX
I#956,7/24/17,"$10,422,203.00 ",Open,8/13/17,B#2624,7/4/17,"$564,737.00 ","$9,857,466.00 ",C#956,Benjamin Di Carlo,IN
I#541,8/14/17,"$4,919,325.00 ",Cancelled,9/3/17,B#2151,7/25/17,"$564,659.00 ","$4,354,666.00 ",C#541,Stormy Doerren,AZ
I#268,6/30/17,"$1,983,762.00 ",Closed,7/20/17,B#2246,6/10/17,"$385,204.00 ","$1,598,558.00 ",C#268,Buck Gillopp,OR
I#1239,3/18/17,"$29,332,463.00 ",Cancelled,4/7/17,B#2870,2/26/17,"$335,616.00 ","$28,996,847.00 ",C#1239,Joseph Sprey,CA
I#1693,10/29/17,"$23,261,499.00 ",Open,11/18/17,B#2811,10/9/17,"$482,078.00 ","$22,779,421.00 ",C#1693,Rossie Kittredge,WA
I#1653,10/17/17,"$13,372,462.00 ",Open,11/6/17,B#3530,9/27/17,"$141,179.00 ","$13,231,283.00 ",C#1653,Nixie Tille,CA
I#215,5/29/17,"$3,329,812.00 ",Cancelled,6/18/17,B#3678,5/9/17,"$575,988.00 ","$2,753,824.00 ",C#215,Cyndi Clingoe,TX
